"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 09/11/2026. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 4,694 Crashes containing 9,772 Units and 11,008 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024 or 2025 or 2026"
""
"Person Injury Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","At Intersection Flag","City","Crash Date","Crash Death Count","Crash Severity","Crash Year","Fatal Crash Flag","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Longitude","Speed Limit","Street Name","Street Number","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Alcohol Result","Driver Drug Test Result","Possible Contributing Factor 1","Possible Contributing Factor 2","Unit Death Count","Unit Description","Vehicle Hit and Run Flag","Person Age","Person Death Count","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Number","Person Type"
"15998307","false","DALLAS","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.88325676","-96.76152911","35","WALNUT HILL LN","NO DATA","22 - FAILED TO CONTROL SPEED","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"15998307","false","DALLAS","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.88325676","-96.76152911","35","WALNUT HILL LN","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","51","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16002300","false","FORT WORTH","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.80058019","-97.36273969","40","ANGLE AVE","3034","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","25","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16002300","false","FORT WORTH","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.80058019","-97.36273969","40","ANGLE AVE","3034","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","28","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"16002300","false","FORT WORTH","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.80058019","-97.36273969","40","ANGLE AVE","3034","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","5","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"16002300","false","FORT WORTH","2017-10-01","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.80058019","-97.36273969","40","ANGLE AVE","3034","No Data","No Data","No Data","No Data","No Data","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","0","3 - PEDALCYCLIST","No Data","57","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16009848","false","DALLAS","2017-10-02","0","A - SUSPECTED SERIOUS INJURY","2017","0","W KIEST BLVD","NO DATA","INTERSECTION RELATED","32.70579072","-96.84017256","35","S POLK ST","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","21","0","98 - OTHER","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16009848","false","DALLAS","2017-10-02","0","A - SUSPECTED SERIOUS INJURY","2017","0","W KIEST BLVD","NO DATA","INTERSECTION RELATED","32.70579072","-96.84017256","35","S POLK ST","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","52","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16013147","false","ROSENBERG","2017-10-02","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","29.55815261","-95.77089337","45","FM1640","5555","19 - DISTRACTION IN VEHICLE","75 - CELL/MOBILE DEVICE USE - TEXTING","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","21","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16013147","false","ROSENBERG","2017-10-02","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","29.55815261","-95.77089337","45","FM1640","5555","No Data","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","63","1","B - BLACK","1 - MALE","99 - UNKNOWN IF WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"16023279","true","ROCKWALL","2017-10-02","0","A - SUSPECTED SERIOUS INJURY","2017","0","E BOYDSTUN AVE","NO DATA","INTERSECTION RELATED","32.92437463","-96.46039492","-1","SH0205","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","36","0","No Data","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16023279","true","ROCKWALL","2017-10-02","0","A - SUSPECTED SERIOUS INJURY","2017","0","E BOYDSTUN AVE","NO DATA","INTERSECTION RELATED","32.92437463","-96.46039492","-1","SH0205","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","19","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16010205","false","VIDOR","2017-10-03","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","30.11286472","-94.00709659","45","FM0105","915","No Data","No Data","No Data","No Data","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","84","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16010205","false","VIDOR","2017-10-03","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","30.11286472","-94.00709659","45","FM0105","915","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","65","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"16005226","false","HOUSTON","2017-10-05","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","29.65275367","-95.25034608","35","COLLEGE ST","1752","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","59","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16005226","false","HOUSTON","2017-10-05","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","29.65275367","-95.25034608","35","COLLEGE ST","1752","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","17","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16005394","true","SAN ANTONIO","2017-10-05","0","A - SUSPECTED SERIOUS INJURY","2017","0","HUNTSMAN RD","NO DATA","INTERSECTION","29.57095495","-98.63809227","35","W HAUSMAN RD","7602","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","20","0","I - AMER. INDIAN/ALASKAN NATIVE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16005394","true","SAN ANTONIO","2017-10-05","0","A - SUSPECTED SERIOUS INJURY","2017","0","HUNTSMAN RD","NO DATA","INTERSECTION","29.57095495","-98.63809227","35","W HAUSMAN RD","7602","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","30","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16009488","false","AUSTIN","2017-10-06","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","S S CONGRESS AVE AVE","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","0","1 - MOTOR VEHICLE","No","59","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16009488","false","AUSTIN","2017-10-06","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","S S CONGRESS AVE AVE","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","51","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16009543","true","AUSTIN","2017-10-06","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","30.25434049","-97.75253806","35","S 1ST ST","917","4 - CHANGED LANE WHEN UNSAFE","45 - HAD BEEN DRINKING","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","39","0","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16009543","true","AUSTIN","2017-10-06","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","30.25434049","-97.75253806","35","S 1ST ST","917","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","52","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16009001","false","PLANO","2017-10-07","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","5","INDEPENDENCE PKWY","NO DATA","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","45","0","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16009001","false","PLANO","2017-10-07","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","5","INDEPENDENCE PKWY","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","13","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16018483","false","OUTSIDE CITY LIMITS","2017-10-07","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","29.82547624","-95.16943605","50","SL0008","NO DATA","22 - FAILED TO CONTROL SPEED","No Data","No Data","No Data","97 - NOT APPLICABLE","26 - FAILED TO PASS TO LEFT SAFELY","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"16018483","false","OUTSIDE CITY LIMITS","2017-10-07","1","K - FATAL INJURY","2017","1","N/A","NO DATA","NON INTERSECTION","29.82547624","-95.16943605","50","SL0008","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","21","1","B - BLACK","2 - FEMALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"16011440","false","OUTSIDE CITY LIMITS","2017-10-08","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.47581747","-97.17371394","30","CR0611","3080","22 - FAILED TO CONTROL SPEED","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","31","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16011440","false","OUTSIDE CITY LIMITS","2017-10-08","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","32.47581747","-97.17371394","30","CR0611","3080","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","58","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16009707","true","LAKE JACKSON","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","THIS WAY","NO DATA","INTERSECTION","29.04005495","-95.4538231","30","TX 332","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","77","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16009707","true","LAKE JACKSON","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","THIS WAY","NO DATA","INTERSECTION","29.04005495","-95.4538231","30","TX 332","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","69","0","W - WHITE","2 - FEMALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16011984","true","PARIS","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","NE 3RD ST","NO DATA","INTERSECTION","33.67226335","-95.55607461","30","BU0271B","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"16011984","true","PARIS","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","NE 3RD ST","NO DATA","INTERSECTION","33.67226335","-95.55607461","30","BU0271B","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","56","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16027289","false","HOUSTON","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","35","BROADWAY ST","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","0","1 - MOTOR VEHICLE","No","52","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16027289","false","HOUSTON","2017-10-09","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","35","BROADWAY ST","NO DATA","No Data","No Data","No Data","No Data","No Data","20 - DRIVER INATTENTION","No Data","0","3 - PEDALCYCLIST","No Data","19","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16022473","false","HOUSTON","2017-10-10","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","10","PARK ROW RD","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","22 - FAILED TO CONTROL SPEED","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"16022473","false","HOUSTON","2017-10-10","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","10","PARK ROW RD","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","11","0","A - ASIAN","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16029316","true","OUTSIDE CITY LIMITS","2017-10-10","0","A - SUSPECTED SERIOUS INJURY","2017","0","GOLDEN GATE DR","NO DATA","INTERSECTION RELATED","29.87954449","-95.57359039","45","FM0529","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","55","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16029316","true","OUTSIDE CITY LIMITS","2017-10-10","0","A - SUSPECTED SERIOUS INJURY","2017","0","GOLDEN GATE DR","NO DATA","INTERSECTION RELATED","29.87954449","-95.57359039","45","FM0529","NO DATA","69 - WRONG SIDE - APPROACH OR INTERSECTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","56","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16015027","true","WACO","2017-10-11","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","DRIVEWAY ACCESS","31.54382614","-97.15221641","40","US0084","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16015027","true","WACO","2017-10-11","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","DRIVEWAY ACCESS","31.54382614","-97.15221641","40","US0084","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","52","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"16015120","false","ALAMO HEIGHTS","2017-10-11","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","SL0368","NO DATA","49 - IMPROPER START FROM A STOPPED, STANDING, OR PARKED POSITION","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","20 - DRIVER INATTENTION","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","45","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"16015120","false","ALAMO HEIGHTS","2017-10-11","0","A - SUSPECTED SERIOUS INJURY","2017","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","SL0368","NO DATA","No Data","No Data","No Data","No Data","No Data","20 - DRIVER INATTENTION","No Data","0","3 - PEDALCYCLIST","No Data","26","0","W - WHITE","2 - FEMALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
